PatentID,Blockings,Citations,Ratio
8589516,0,1,0.0
7720601,0,1,0.0
7257430,3,9,0.333333333333
5854571,0,37,0.0
7600039,0,3,0.0
6298224,1,1,1.0
6094429,3,5,0.6
5933062,5,8,0.625
7305649,5,1,5.0
6313787,1,41,0.0243902439024
5706306,0,0,0.0
7072187,0,0,0.0
9066126,0,0,0.0
6980827,0,1,0.0
6003057,0,1,0.0
6286112,0,0,0.0
6106563,0,0,0.0
7900045,0,1,0.0
8788675,0,0,0.0
6011800,4,16,0.25
6810245,0,0,0.0
7190947,1,4,0.25
8422439,0,4,0.0
6678656,0,0,0.0
8948707,0,0,0.0
6005980,9,80,0.1125
6240100,0,25,0.0
8249193,0,0,0.0
8904290,0,0,0.0
6577849,0,5,0.0
8098680,0,1,0.0
6285899,1,17,0.0588235294118
9094689,0,0,0.0
8223692,0,0,0.0
8108796,0,1,0.0
5787455,0,1,0.0
6605454,3,38,0.0789473684211
6282183,3,28,0.107142857143
7360957,0,8,0.0
6996377,0,1,0.0
8275412,0,2,0.0
9106310,0,0,0.0
8116738,0,0,0.0
7139237,0,17,0.0
8326995,0,0,0.0
6084546,0,8,0.0
6223030,0,13,0.0
6215474,0,40,0.0
7474626,0,0,0.0
6144649,0,7,0.0
6278354,0,4,0.0
7724194,0,1,0.0
6577877,0,59,0.0
6157253,0,48,0.0
6650995,0,9,0.0
6834265,0,28,0.0
7765566,0,0,0.0
7920623,0,0,0.0
5959981,0,3,0.0
5945286,0,6,0.0
8019012,0,0,0.0
7912441,0,0,0.0
6862277,0,6,0.0
6281851,0,0,0.0
7877123,4,4,1.0
5911137,0,3,0.0
6224393,2,0,0.0
7446434,1,1,1.0
7450722,1,2,0.5
6026126,1,4,0.25
6477381,0,0,0.0
7039115,3,8,0.375
8509338,0,0,0.0
7509148,2,2,1.0
9140782,0,0,0.0
9198317,0,0,0.0
7414989,11,14,0.785714285714
6101531,1,182,0.00549450549451
7450944,0,5,0.0
8611833,0,0,0.0
8971826,0,0,0.0
8462517,0,1,0.0
9198151,0,0,0.0
5703877,2,32,0.0625
8400998,0,2,0.0
6212385,0,8,0.0
6925064,8,12,0.666666666667
7013166,0,2,0.0
8102802,11,13,0.846153846154
6650620,0,6,0.0
8630412,0,0,0.0
8521187,0,1,0.0
6542483,1,1,1.0
7773535,7,6,1.16666666667
8320267,1,3,0.333333333333
8509738,0,1,0.0
6078577,0,5,0.0
6104927,0,3,0.0
6018299,0,32,0.0
8954070,0,0,0.0
7209755,0,9,0.0
6202088,3,3,1.0
6417874,0,6,0.0
6269137,0,5,0.0
7181224,0,1,0.0
8633864,0,0,0.0
8275003,1,0,0.0
5925942,0,4,0.0
9186077,0,0,0.0
7313188,0,0,0.0
6061573,0,2,0.0
6922432,0,11,0.0
7929921,0,13,0.0
7110455,0,34,0.0
9210733,0,0,0.0
9031843,0,0,0.0
8000304,0,1,0.0
7245935,0,9,0.0
6628711,7,18,0.388888888889
6927627,0,0,0.0
6385462,3,25,0.12
6167028,0,2,0.0
5990735,0,2,0.0
7167710,1,10,0.1
8730342,0,0,0.0
8677503,0,0,0.0
6408176,1,8,0.125
6973332,0,30,0.0
7200190,4,7,0.571428571429
6157632,2,5,0.4
8068465,0,3,0.0
9131251,0,0,0.0
9201454,0,0,0.0
8055211,1,1,1.0
7013154,0,5,0.0
7489913,6,4,1.5
6590946,0,0,0.0
5917830,12,174,0.0689655172414
7965675,0,2,0.0
8074150,0,3,0.0
9223937,0,0,0.0
7453829,0,3,0.0
6295606,8,37,0.216216216216
8893284,0,0,0.0
7333062,0,22,0.0
7671628,0,2,0.0
5894498,0,7,0.0
7809282,1,3,0.333333333333
6927432,1,25,0.04
8588862,0,0,0.0
5934450,0,2,0.0
7088220,10,17,0.588235294118
6216015,2,6,0.333333333333
5931513,1,14,0.0714285714286
7487199,0,1,0.0
7786901,1,4,0.25
6289224,0,7,0.0
7307523,3,6,0.5
7747004,2,1,2.0
6480717,0,1,0.0
8656579,0,0,0.0
8351514,0,0,0.0
6335768,0,1,0.0
9026581,0,0,0.0
7197331,0,21,0.0
9182903,0,0,0.0
7003045,1,4,0.25
8005987,0,0,0.0
7027398,0,8,0.0
5812540,0,7,0.0
6148206,4,2,2.0
8047878,0,1,0.0
7150035,0,0,0.0
8688826,0,0,0.0
6154485,3,14,0.214285714286
7050773,1,6,0.166666666667
8457673,0,0,0.0
6215999,0,4,0.0
6868132,0,3,0.0
6671518,0,3,0.0
6850284,0,6,0.0
8437802,0,0,0.0
8126076,0,5,0.0
8300845,0,1,0.0
7856238,0,1,0.0
6054653,0,1,0.0
8184914,0,0,0.0
9203458,0,0,0.0
8373742,0,0,0.0
8856509,0,0,0.0
7590434,0,1,0.0
8799816,0,0,0.0
6505055,1,24,0.0416666666667
D705186,0,2,0.0
7898481,0,4,0.0
8391173,0,0,0.0
5745867,0,19,0.0
7965683,0,2,0.0
6721333,0,7,0.0
7373138,0,1,0.0
6801783,0,0,0.0
7269152,1,23,0.0434782608696
7220021,0,3,0.0
7299051,0,1,0.0
6542753,1,5,0.2
7466962,0,1,0.0
6826388,8,9,0.888888888889
6438764,0,1,0.0
5761293,0,0,0.0
7463881,0,1,0.0
6839542,4,7,0.571428571429
8934417,0,0,0.0
5815807,0,12,0.0
8016192,0,8,0.0
7818401,0,2,0.0
6631259,0,5,0.0
7477196,1,2,0.5
6985138,1,9,0.111111111111
6252516,0,1,0.0
6490256,5,17,0.294117647059
6592272,0,9,0.0
6993296,2,2,1.0
7910851,0,1,0.0
7660431,1,1,1.0
6107880,0,3,0.0
D715219,0,0,0.0
7430174,2,6,0.333333333333
5631103,0,7,0.0
7054807,0,2,0.0
7277392,0,3,0.0
8259825,0,0,0.0
7705728,0,5,0.0
6982752,2,1,2.0
7206044,1,9,0.111111111111
7116786,0,1,0.0
7243149,0,9,0.0
7826467,0,1,0.0
8879722,0,0,0.0
8463412,0,0,0.0
6167235,2,17,0.117647058824
6600450,0,10,0.0
7068972,0,2,0.0
7734549,0,3,0.0
7076234,0,1,0.0
7676362,1,5,0.2
6091332,0,21,0.0
6904097,0,25,0.0
7757148,1,2,0.5
7486623,0,0,0.0
6922574,0,0,0.0
7796083,1,1,1.0
6427199,0,0,0.0
5717307,0,10,0.0
7184487,0,0,0.0
7194254,0,4,0.0
8539476,0,0,0.0
7130275,0,1,0.0
9036850,0,0,0.0
7176970,0,2,0.0
7218666,2,8,0.25
7212789,7,8,0.875
8724314,0,0,0.0
6341222,3,4,0.75
8175600,0,1,0.0
6420928,0,0,0.0
6433894,0,0,0.0
5867140,3,25,0.12
9203489,0,0,0.0
6975621,3,2,1.5
6041226,0,1,0.0
7630722,0,0,0.0
7142660,0,2,0.0
6332072,0,5,0.0
7742450,0,0,0.0
5710639,0,7,0.0
8374574,0,0,0.0
6049323,0,5,0.0
5822690,0,2,0.0
6137837,0,3,0.0
8356232,0,0,0.0
9161176,0,0,0.0
8887151,0,0,0.0
8346302,0,0,0.0
7123672,0,0,0.0
6667708,0,4,0.0
9124676,0,0,0.0
8266684,0,2,0.0
6988064,1,2,0.5
8223737,0,1,0.0
8767596,0,0,0.0
6275193,0,1,0.0
7974626,0,0,0.0
8948094,0,0,0.0
7142537,0,4,0.0
5800937,7,6,1.16666666667
6148177,0,1,0.0
5892769,2,47,0.0425531914894
6993342,2,43,0.046511627907
7962127,0,0,0.0
6078821,0,7,0.0
5849433,0,13,0.0
5883886,0,27,0.0
7085544,0,10,0.0
5940452,1,19,0.0526315789474
8051353,0,3,0.0
6895254,0,10,0.0
8887310,0,0,0.0
7725202,0,2,0.0
6901603,4,12,0.333333333333
6114969,0,4,0.0
6477368,0,1,0.0
8630798,0,0,0.0
6782272,0,0,0.0
9197691,0,0,0.0
8300560,0,2,0.0
8054808,0,1,0.0
6344727,1,50,0.02
7493087,1,2,0.5
5793866,0,18,0.0
7912032,0,0,0.0
6699611,1,29,0.0344827586207
6758303,5,17,0.294117647059
6023615,1,14,0.0714285714286
7188167,0,1,0.0
5952886,0,1,0.0
6895444,0,7,0.0
7130339,0,1,0.0
7298697,0,3,0.0
7243134,6,23,0.260869565217
6839391,0,1,0.0
6765882,1,3,0.333333333333
7594318,0,2,0.0
7079609,0,1,0.0
7089176,0,0,0.0
8665778,0,0,0.0
9091715,0,0,0.0
6594389,0,0,0.0
6895246,0,2,0.0
8484363,0,0,0.0
8049720,0,0,0.0
7682733,0,0,0.0
5742594,0,7,0.0
7315967,1,33,0.030303030303
7103337,1,9,0.111111111111
6934561,0,8,0.0
5911124,0,3,0.0
8902821,0,0,0.0
6275111,0,0,0.0
7446795,0,6,0.0
6049532,0,1,0.0
7309982,0,2,0.0
9104233,0,0,0.0
7697451,0,0,0.0
7177803,0,4,0.0
7684813,3,10,0.3
6727016,0,8,0.0
6173005,5,44,0.113636363636
7262724,1,29,0.0344827586207
6052561,0,12,0.0
7702031,0,0,0.0
6735423,0,7,0.0
8842429,0,0,0.0
8868736,0,0,0.0
8938809,0,0,0.0
5933330,2,25,0.08
5912878,5,5,1.0
6861989,0,8,0.0
6496709,0,25,0.0
7421264,0,0,0.0
5991262,0,10,0.0
6165233,0,0,0.0
9183370,0,0,0.0
7177652,0,3,0.0
9185428,0,0,0.0
7111089,0,3,0.0
6215360,0,11,0.0
6356708,4,7,0.571428571429
7133474,0,2,0.0
7564901,0,5,0.0
6169731,0,16,0.0
6117585,2,3,0.666666666667
6879998,0,15,0.0
6321197,1,13,0.0769230769231
8326918,0,0,0.0
8059586,0,2,0.0
8165586,0,5,0.0
9077848,0,0,0.0
7102577,1,4,0.25
7656978,0,2,0.0
6426983,25,60,0.416666666667
6904081,0,8,0.0
8351336,0,0,0.0
5688483,0,0,0.0
8892763,0,0,0.0
8522361,0,0,0.0
6799038,3,21,0.142857142857
7064706,0,14,0.0
8032917,0,0,0.0
6888607,0,0,0.0
8456430,0,0,0.0
8572250,0,0,0.0
5966120,24,65,0.369230769231
6137802,3,17,0.176470588235
5877812,0,38,0.0
8922980,0,0,0.0
8004469,0,0,0.0
7152033,0,4,0.0
6480827,0,1,0.0
5905448,0,5,0.0
9148903,0,0,0.0
7778652,2,3,0.666666666667
8050912,0,0,0.0
7336620,0,7,0.0
8553397,0,0,0.0
6278604,0,2,0.0
7395202,0,0,0.0
6072250,4,5,0.8
9002416,0,0,0.0
8766805,0,0,0.0
9172967,0,0,0.0
7646264,0,2,0.0
6553342,0,5,0.0
7181689,0,11,0.0
9176615,0,0,0.0
8576179,0,0,0.0
8509735,0,0,0.0
8131214,0,1,0.0
6185305,0,3,0.0
7742771,0,9,0.0
6466938,9,26,0.346153846154
7176980,3,9,0.333333333333
8730925,0,0,0.0
6942939,0,1,0.0
5767786,0,0,0.0
6115072,0,4,0.0
7649873,0,1,0.0
7450180,0,0,0.0
7335432,0,0,0.0
7280501,0,5,0.0
8483175,0,0,0.0
6963574,0,1,0.0
8195250,0,0,0.0
6917611,0,2,0.0
8643551,0,0,0.0
6133657,0,10,0.0
6839576,0,7,0.0
6177881,1,1,1.0
5937823,0,2,0.0
7409218,0,1,0.0
8970455,0,0,0.0
6137994,2,5,0.4
6839841,0,24,0.0
6480096,6,27,0.222222222222
6157638,0,0,0.0
7436365,0,0,0.0
6657490,0,0,0.0
7542422,3,2,1.5
6782251,5,4,1.25
6584301,2,9,0.222222222222
8788810,0,0,0.0
7864657,0,0,0.0
6452979,0,5,0.0
6175587,0,35,0.0
7463113,0,0,0.0
6470180,0,20,0.0
6108109,0,0,0.0
6768908,1,13,0.0769230769231
7020394,6,10,0.6
8391501,0,0,0.0
8873768,0,0,0.0
D721984,0,0,0.0
6002937,0,16,0.0
7283956,0,6,0.0
9014245,0,0,0.0
7181223,2,14,0.142857142857
7386064,0,0,0.0
8355360,0,0,0.0
5778030,1,3,0.333333333333
8140606,0,0,0.0
7839927,1,1,1.0
9043201,0,0,0.0
6252862,0,12,0.0
8965695,0,0,0.0
8145869,0,0,0.0
5960387,0,0,0.0
6106969,6,2,3.0
6769086,0,4,0.0
7116950,0,0,0.0
7505438,0,4,0.0
7031271,0,5,0.0
5828295,1,8,0.125
8030914,1,3,0.333333333333
8977275,0,0,0.0
7805763,0,1,0.0
7058018,0,3,0.0
6311066,0,2,0.0
6233231,0,26,0.0
8883371,0,0,0.0
5855003,1,12,0.0833333333333
8013717,0,0,0.0
7991813,0,0,0.0
7499257,0,1,0.0
7003305,0,4,0.0
5747970,0,4,0.0
9020043,0,0,0.0
8508679,0,0,0.0
8400951,0,0,0.0
7260420,0,0,0.0
6157844,0,7,0.0
7089344,1,15,0.0666666666667
7282283,0,1,0.0
6463556,0,2,0.0
5991912,0,1,0.0
7363492,0,7,0.0
9029780,0,0,0.0
6937617,0,30,0.0
8015005,2,1,2.0
6272192,0,1,0.0
7590186,0,1,0.0
7836095,0,1,0.0
6136469,0,0,0.0
7231516,6,43,0.139534883721
5657409,0,0,0.0
8000293,0,0,0.0
6785321,0,11,0.0
7176956,0,2,0.0
7996019,1,1,1.0
7136641,0,2,0.0
9232266,0,0,0.0
7843970,0,2,0.0
6134226,0,18,0.0
7944981,3,1,3.0
7558589,0,0,0.0
7924941,0,0,0.0
7508300,0,1,0.0
8017864,1,0,0.0
9098069,0,0,0.0
6973030,0,22,0.0
7873010,1,5,0.2
8620320,0,0,0.0
7184730,0,2,0.0
7069211,0,11,0.0
7054386,6,3,2.0
9171569,0,0,0.0
8971937,0,0,0.0
7142542,0,0,0.0
9175176,0,0,0.0
8611442,0,0,0.0
5928377,0,1,0.0
7634159,0,0,0.0
6470365,0,2,0.0
7502909,0,1,0.0
6061449,13,76,0.171052631579
8489576,0,1,0.0
6304581,3,12,0.25
6785339,0,5,0.0
7242722,1,37,0.027027027027
7724707,0,35,0.0
9210624,0,0,0.0
6590303,0,4,0.0
8018895,0,0,0.0
6996547,1,4,0.25
7536186,0,8,0.0
8082414,0,0,0.0
5945948,7,56,0.125
5872777,25,26,0.961538461538
7623597,0,2,0.0
7839414,0,0,0.0
7239886,0,5,0.0
7764237,0,1,0.0
6201968,0,8,0.0
7328436,0,1,0.0
6628953,0,6,0.0
8682388,0,0,0.0
8959574,0,0,0.0
5692019,1,10,0.1
7634223,0,2,0.0
6157726,1,5,0.2
7187940,0,4,0.0
6113653,0,1,0.0
6856628,1,9,0.111111111111
6434158,0,7,0.0
7062240,0,9,0.0
6661853,1,3,0.333333333333
6771657,10,35,0.285714285714
7383175,0,1,0.0
6011579,0,29,0.0
6505049,1,108,0.00925925925926
6406808,2,9,0.222222222222
7860002,0,2,0.0
8379601,0,3,0.0
8890823,0,0,0.0
6898285,3,22,0.136363636364
7600925,0,1,0.0
7881463,0,1,0.0
6597890,8,8,1.0
5716725,0,14,0.0
7730385,0,4,0.0
7953678,0,0,0.0
6006067,0,1,0.0
5878098,0,8,0.0
7519381,0,4,0.0
8098644,0,2,0.0
8583189,0,0,0.0
6885708,0,22,0.0
7580725,0,1,0.0
7620175,0,8,0.0
5999046,0,36,0.0
7170994,0,0,0.0
8442564,0,0,0.0
5905803,2,3,0.666666666667
5950131,0,56,0.0
7139586,1,11,0.0909090909091
8160019,0,1,0.0
7447735,2,1,2.0
8433582,0,1,0.0
7181222,0,1,0.0
8537658,0,1,0.0
9112859,0,0,0.0
7474624,0,2,0.0
5764899,39,324,0.12037037037
6018521,0,13,0.0
5986878,0,3,0.0
7706249,1,13,0.0769230769231
9066121,0,0,0.0
6041048,0,10,0.0
7778343,0,0,0.0
5806023,0,8,0.0
7925116,0,0,0.0
7999660,0,18,0.0
8710968,0,0,0.0
6188979,4,11,0.363636363636
7035658,0,2,0.0
6363139,0,25,0.0
6543012,0,2,0.0
6983169,0,6,0.0
6039608,0,11,0.0
6272219,0,34,0.0
7068782,0,0,0.0
7076000,1,5,0.2
5838707,0,4,0.0
6687486,2,13,0.153846153846
6285282,0,9,0.0
6829492,0,2,0.0
6868123,0,3,0.0
5881069,0,20,0.0
7406212,0,3,0.0
8868123,0,0,0.0
7800622,0,0,0.0
7529211,0,3,0.0
6108315,0,6,0.0
6483913,2,13,0.153846153846
8094748,0,0,0.0
8762546,0,0,0.0
6002678,0,6,0.0
8988349,0,0,0.0
5893044,0,16,0.0
7257280,1,0,0.0
8737551,0,0,0.0
8818305,0,0,0.0
7830565,0,1,0.0
8422394,0,0,0.0
6044260,0,12,0.0
6347140,0,0,0.0
7545769,0,1,0.0
7675923,0,6,0.0
6633672,0,3,0.0
D707696,0,0,0.0
6295200,0,4,0.0
8812985,0,0,0.0
7443657,2,5,0.4
8345790,0,0,0.0
6401242,6,26,0.230769230769
7616654,2,12,0.166666666667
5832038,0,5,0.0
5688614,0,1,0.0
5867064,0,1,0.0
7305251,1,2,0.5
6456852,1,130,0.00769230769231
8634348,0,0,0.0
6330285,0,11,0.0
6836212,4,24,0.166666666667
8687566,0,0,0.0
7224970,0,34,0.0
6075794,0,0,0.0
6939641,0,8,0.0
7904094,0,1,0.0
5878035,0,2,0.0
6115620,0,13,0.0
9008665,0,0,0.0
6044252,0,0,0.0
6807317,16,35,0.457142857143
9049688,0,0,0.0
7916811,0,1,0.0
7430459,1,6,0.166666666667
6266530,0,0,0.0
7397402,0,3,0.0
8340116,0,0,0.0
6931477,1,1,1.0
8780690,0,0,0.0
7490036,0,5,0.0
8384756,0,0,0.0
5893024,2,27,0.0740740740741
5745844,0,5,0.0
7786633,0,0,0.0
6771960,0,4,0.0
8836857,0,0,0.0
5974079,0,1,0.0
6914913,0,4,0.0
8458558,0,0,0.0
6363349,0,20,0.0
6583716,2,3,0.666666666667
7843873,0,1,0.0
7155219,0,5,0.0
5771239,0,57,0.0
6289220,0,11,0.0
7421025,0,6,0.0
7493548,0,2,0.0
9130712,0,0,0.0
5961810,0,0,0.0
7088867,0,1,0.0
7683965,1,2,0.5
8929280,0,0,0.0
7269504,2,5,0.4
7873738,0,0,0.0
5974042,0,4,0.0
6941149,0,11,0.0
7961900,0,5,0.0
7512138,0,2,0.0
7208247,0,2,0.0
8885577,0,0,0.0
6256008,1,9,0.111111111111
5991628,0,0,0.0
8538890,0,0,0.0
8766119,0,0,0.0
7084535,0,0,0.0
5694434,0,1,0.0
8625442,0,0,0.0
9152131,0,0,0.0
6756882,0,94,0.0
8878788,0,0,0.0
6360097,2,7,0.285714285714
6137867,0,1,0.0
7643564,4,2,2.0
8750434,0,0,0.0
8941623,0,0,0.0
6774737,1,1,1.0
5940445,0,0,0.0
8364120,0,2,0.0
6993336,0,5,0.0
6396890,0,1,0.0
5935220,4,11,0.363636363636
D688222,0,10,0.0
7617319,0,0,0.0
8244317,0,0,0.0
5771229,1,19,0.0526315789474
6148208,4,12,0.333333333333
7068230,1,12,0.0833333333333
9107065,0,0,0.0
6909741,0,7,0.0
5903844,2,16,0.125
8574731,0,0,0.0
7499797,0,1,0.0
6278453,0,6,0.0
6373433,2,9,0.222222222222
5831491,0,7,0.0
6526275,48,185,0.259459459459
7148878,1,1,1.0
8509776,0,1,0.0
7152190,0,4,0.0
8254537,0,0,0.0
8904444,0,0,0.0
5987012,2,5,0.4
8116244,0,0,0.0
7706330,0,1,0.0
9188457,0,0,0.0
7653413,2,0,0.0
6813736,0,1,0.0
7643856,0,0,0.0
6754193,0,0,0.0
8611409,0,0,0.0
7894511,0,1,0.0
7351065,0,4,0.0
6449312,4,12,0.333333333333
8514187,0,1,0.0
6057884,4,75,0.0533333333333
7400856,6,16,0.375
7705838,0,3,0.0
6253223,0,11,0.0
7110559,2,2,1.0
5956226,0,2,0.0
8406426,0,0,0.0
8364020,0,1,0.0
7580723,6,5,1.2
8265678,0,0,0.0
6766171,1,7,0.142857142857
6421347,1,19,0.0526315789474
8207897,0,0,0.0
7590886,0,4,0.0
7106865,0,7,0.0
8798243,0,0,0.0
6282189,0,33,0.0
6192029,8,18,0.444444444444
6308077,0,10,0.0
7945768,0,1,0.0
5930304,1,5,0.2
6192040,0,2,0.0
6997379,6,10,0.6
7642933,0,5,0.0
7720350,0,2,0.0
8867371,0,0,0.0
8111746,0,1,0.0
7720449,0,1,0.0
6767256,0,2,0.0
8396734,0,0,0.0
8897812,0,0,0.0
8261154,0,0,0.0
7724894,0,0,0.0
7769365,0,1,0.0
8619029,0,1,0.0
7236477,5,10,0.5
8279797,0,0,0.0
6215780,0,2,0.0
7630705,1,14,0.0714285714286
7616967,0,2,0.0
7251328,0,3,0.0
5652616,3,23,0.130434782609
6798441,0,7,0.0
6625621,5,70,0.0714285714286
7321780,1,31,0.0322580645161
7231237,0,0,0.0
8848815,0,0,0.0
6208839,0,30,0.0
8948249,0,0,0.0
8374984,0,0,0.0
7683994,0,0,0.0
8711723,0,0,0.0
6856792,0,0,0.0
8615076,0,0,0.0
8786759,0,0,0.0
8638929,0,0,0.0
7414983,0,1,0.0
7099294,0,8,0.0
6108389,0,0,0.0
7817534,3,2,1.5
6658232,0,14,0.0
7203254,0,5,0.0
7957360,3,20,0.15
6067457,2,59,0.0338983050847
8983388,0,0,0.0
6236835,0,0,0.0
9143543,0,0,0.0
6135582,0,4,0.0
7099389,2,37,0.0540540540541
9177114,0,0,0.0
8009612,1,3,0.333333333333
6171138,2,35,0.0571428571429
5916699,0,5,0.0
6829313,1,23,0.0434782608696
8395597,0,0,0.0
7647052,0,0,0.0
5940756,0,16,0.0
8484530,0,1,0.0
6535127,0,1,0.0
8924200,0,0,0.0
6421007,0,0,0.0
8396467,0,0,0.0
7593706,0,0,0.0
5930472,0,4,0.0
9129600,0,0,0.0
7439679,0,0,0.0
5842130,0,8,0.0
7349962,0,2,0.0
6917913,0,1,0.0
5999815,1,5,0.2
6658000,4,33,0.121212121212
7614069,0,3,0.0
8532611,0,1,0.0
7193622,0,0,0.0
8880752,0,0,0.0
5809459,0,2,0.0
7254184,0,2,0.0
6580754,1,16,0.0625
7449667,0,0,0.0
8958743,0,0,0.0
6333921,0,5,0.0
6046402,0,18,0.0
5758293,0,8,0.0
7339636,0,12,0.0
7299173,0,1,0.0
6449305,0,10,0.0
6771666,0,19,0.0
9053332,0,0,0.0
5953053,0,2,0.0
6944540,0,60,0.0
8687561,0,0,0.0
6889049,0,8,0.0
6587127,33,247,0.133603238866
6965776,0,0,0.0
6731613,0,14,0.0
7366489,0,2,0.0
6101421,0,2,0.0
6132895,0,6,0.0
8560026,0,0,0.0
D602457,0,1,0.0
6434381,1,37,0.027027027027
6967989,0,4,0.0
8144719,0,1,0.0
7412149,0,12,0.0
6925123,2,9,0.222222222222
6292475,1,2,0.5
5703571,0,1,0.0
8228832,0,0,0.0
5873035,0,1,0.0
5737332,0,2,0.0
7145891,0,0,0.0
8839362,0,0,0.0
6141341,3,205,0.0146341463415
7020175,2,20,0.1
6292573,1,10,0.1
6728965,4,24,0.166666666667
7162094,0,1,0.0
6246862,10,100,0.1
6865401,0,2,0.0
7957745,0,0,0.0
9014705,0,0,0.0
7953432,0,0,0.0
6590610,0,5,0.0
6522352,3,86,0.0348837209302
8588864,0,0,0.0
6990734,0,0,0.0
6813480,0,2,0.0
9184898,0,0,0.0
7562290,0,1,0.0
8155625,0,1,0.0
6175273,0,25,0.0
7672594,0,3,0.0
9235299,0,0,0.0
8126030,0,2,0.0
8806545,0,0,0.0
6760602,0,9,0.0
6081438,3,3,1.0
6388449,0,4,0.0
7801571,0,1,0.0
6603406,0,11,0.0
6070072,0,9,0.0
6285681,3,44,0.0681818181818
7773714,0,1,0.0
6728304,0,2,0.0
6487407,0,14,0.0
6650298,0,7,0.0
5893103,0,0,0.0
5751763,2,7,0.285714285714
6006079,0,8,0.0
6570856,0,6,0.0
6441754,7,33,0.212121212121
6023230,3,6,0.5
5889791,0,9,0.0
7653369,0,2,0.0
5862480,2,51,0.0392156862745
8976774,0,0,0.0
6137845,0,0,0.0
6917916,0,0,0.0
7822644,0,2,0.0
8561135,0,0,0.0
7478416,0,9,0.0
6046268,0,3,0.0
6466126,0,10,0.0
6289203,0,4,0.0
5681357,0,7,0.0
7046799,1,6,0.166666666667
6799201,2,84,0.0238095238095
6662154,3,24,0.125
6434366,0,13,0.0
6963911,0,2,0.0
6571091,1,5,0.2
8954012,0,0,0.0
7236208,0,2,0.0
7047017,0,0,0.0
6625420,0,2,0.0
7962102,0,3,0.0
6074779,0,0,0.0
7924456,0,1,0.0
8401532,0,0,0.0
7801065,0,3,0.0
5859522,0,44,0.0
9160068,0,0,0.0
7483543,4,2,2.0
7796550,0,1,0.0
6246600,0,0,0.0
5954817,6,19,0.315789473684
7418205,0,1,0.0
8055309,0,0,0.0
5886572,0,6,0.0
6198931,2,3,0.666666666667
6236664,0,21,0.0
8006101,0,0,0.0
7212844,0,1,0.0
7265724,5,7,0.714285714286
7099354,0,1,0.0
8665227,0,0,0.0
7136811,0,1,0.0
7085582,0,0,0.0
7349685,0,1,0.0
7747225,0,2,0.0
5742597,0,8,0.0
6584825,3,5,0.6
5901346,1,46,0.0217391304348
6141387,0,10,0.0
8923167,0,0,0.0
6640184,3,111,0.027027027027
5982363,1,48,0.0208333333333
8255151,2,1,2.0
6134521,0,2,0.0
8442837,0,0,0.0
8295449,0,0,0.0
9198200,0,0,0.0
6385242,0,23,0.0
6127058,19,28,0.678571428571
5801684,0,4,0.0
9037456,0,0,0.0
9070361,0,0,0.0
6992658,3,4,0.75
7269146,0,2,0.0
7447154,0,1,0.0
8599848,0,0,0.0
7228415,0,6,0.0
8577045,0,0,0.0
8430256,0,4,0.0
5894320,4,98,0.0408163265306
6834384,0,33,0.0
5862140,3,22,0.136363636364
7050505,0,6,0.0
6985573,0,1,0.0
8880462,0,0,0.0
7454616,0,0,0.0
9135770,0,0,0.0
6639973,0,4,0.0
7146189,0,1,0.0
8811588,0,0,0.0
8879565,0,0,0.0
5650763,0,1,0.0
9049650,0,0,0.0
5732350,4,12,0.333333333333
8090396,0,1,0.0
6961572,0,3,0.0
6804253,0,2,0.0
7103391,0,6,0.0
8254837,0,1,0.0
6181216,0,0,0.0
6094428,0,17,0.0
6298084,0,2,0.0
7120423,0,0,0.0
6777727,0,1,0.0
8712766,0,0,0.0
5892410,0,1,0.0
6049537,4,6,0.666666666667
6130883,1,4,0.25
6625810,0,8,0.0
9247399,0,0,0.0
5946039,0,1,0.0
6925501,3,19,0.157894736842
5983092,0,29,0.0
8194622,0,0,0.0
6438519,0,11,0.0
9037682,0,0,0.0
5790044,0,0,0.0
6530056,0,0,0.0
5777558,1,5,0.2
6336091,6,10,0.6
6122271,1,18,0.0555555555556
5751813,0,29,0.0
8937987,0,0,0.0
7062544,1,6,0.166666666667
6351653,0,10,0.0
7421083,0,0,0.0
5842127,0,11,0.0
5856766,0,14,0.0
8761826,0,0,0.0
7724196,0,0,0.0
8982693,0,0,0.0
8422956,0,0,0.0
7272364,0,2,0.0
6885638,1,20,0.05
6072987,2,9,0.222222222222
8582538,0,1,0.0
8219408,0,1,0.0
7619606,0,0,0.0
5859594,0,25,0.0
6374100,2,15,0.133333333333
7319958,0,4,0.0
6402010,0,1,0.0
7657614,0,4,0.0
6141559,0,4,0.0
7425100,0,0,0.0
6154537,0,1,0.0
6459686,0,0,0.0
6476776,0,2,0.0
7170341,4,6,0.666666666667
7113771,1,9,0.111111111111
6233557,0,3,0.0
7423997,1,7,0.142857142857
6882856,2,19,0.105263157895
5912586,0,1,0.0
6286032,0,3,0.0
6058106,1,110,0.00909090909091
7539796,0,2,0.0
7479928,1,4,0.25
8185049,0,3,0.0
7505651,0,0,0.0
8611837,0,1,0.0
8165597,0,0,0.0
6178327,2,11,0.181818181818
7051938,0,1,0.0
7521995,0,1,0.0
8379632,0,0,0.0
9106939,0,0,0.0
7043226,0,58,0.0
6822969,0,3,0.0
9198070,0,0,0.0
7016407,0,4,0.0
D707196,0,0,0.0
6813273,0,0,0.0
7269563,0,7,0.0
6418149,2,11,0.181818181818
