,id,type,number,country,date,abstract,title,kind,num_claims
4245,6351653,,6351653,B1,2002-02-26,,Cellular telephone with simultaneous radio and cellular communications,B1,58
4246,6366601,,6366601,B1,2002-04-02,,Variable rate spread spectrum communication method and apparatus,B1,52
4247,6374092,,6374092,B1,2002-04-16,,Efficient multimode power amplifier,B1,8
4248,6374100,,6374100,B1,2002-04-16,,Method and apparatus for updating a mobile station parameter set,B1,11
4249,6377639,,6377639,B1,2002-04-23,,"Method, system, and apparatus for unambiguous phase synchronization",B1,30
4250,6377713,,6377713,B1,2002-04-23,,Synchronous DRAM bandwidth optimization for display downsizing of an MPEG-2 image,B1,18
4251,6377808,,6377808,B1,2002-04-23,"A controller in a communication device receives a request, from a process operating in the communication device, to subscribe to a data routing service that is managed by the controller. In response to the request, the controller assigns a destination identifier to the process and adds the process and the assigned destination identifier to a routing table that is stored in a memory associated with the controller. Data subsequently received from a data source is routed to the process or to one of multiple communication ports by the controller by reference to the destination identifier, or the absence of a destination identifier, stored in the routing table.",Method and apparatus for routing data in a communication system,B1,21
4252,6377810,,6377810,B1,2002-04-23,,Method of operation of mobile wireless communication system with location information,B1,17
4253,6385242,,6385242,B1,2002-05-07,,Method and apparatus for inverse quantization of MPEG-4 video,B1,13
4254,6385583,,6385583,B1,2002-05-07,The present invention relates to a markup language to provide interactive services. A markup language document in accordance with the present invention includes a dialog element including a plurality of markup language elements. Each of the plurality of markup language elements is identifiable by at least one markup tag. A step element is contained within the dialog element to define a state within the dialog element. The step element includes a prompt element and an input element. The prompt element includes an announcement to be read to the user. The input element includes at least one input that corresponds to a user input. A method in accordance with the present invention includes the steps of creating a markup language document having a plurality of el,Markup language for interactive services and methods thereof,B1,13
4255,6388449,,6388449,B1,2002-05-14,"This invention includes an auto-calibration circuit for eliminating errors due to resistor tolerances in measurement circuits. In many instances, an analog to digital (A/D) converter is called upon to measure signals that have voltages higher than the operation voltage of the converter. As a result, resistive dividers are employed to step the voltage down to an acceptable level. One preferred embodiment of this invention includes an auto-calibration circuit comprising a comparator, transistor and voltage reference. When the auto-calibration circuit is enabled, the auto-calibration circuit switches in a reference voltage. The firmware embedded in a control device, like a microprocessor for example, is then able to extrapolate the tolerance error associated w",Circuit and method for auto-calibration of an active load,B1,8
4256,6389389,,6389389,B1,2002-05-14,,Speech recognition using unequally-weighted subvector error measures for determining a codebook vector index to represent plural speech parameters,B1,50
4257,6392382,,6392382,B1,2002-05-21,"This invention includes a compliant removable battery support for configuring a pocket to accommodate devices of varying size. In one preferred embodiment, a charger is provided having a pocket capable of receiving an electronic apparatus, like a cellular phone for instance. The electronic apparatus is capable of having different sized batteries attached. The pocket size is adjusted by inserting the compliant removable battery support into a guide slot that corresponds to the desired battery size. In a preferred embodiment, the compliant removable battery support has a compliant member that comprises a four bar compliance mechanism. The four bar compliant mechanism provides more robust coupling between the compliant removable battery support and the charger",Compliant removable battery support,B1,11
4258,6400587,,6400587,B1,2002-06-04,"A clamp circuit for limiting output voltage from a power supply secondary inductor to a ground when a first secondary node has a first secondary node voltage above a predetermined value relative to ground includes a silicone controlled rectifier and a control circuit. The silicone controlled rectifier has a first anode that is electrically coupled to the first secondary node of the secondary inductor, a first cathode that is electrically coupled to the secondary ground, and a first gate. The control circuit is electrically coupled to the first secondary node and to the gate of the silicon controlled rectifier. The control circuit senses the first secondary node voltage and applies a control voltage to the gate of the silicon controlled rectifier when the fi",Universal input flyback with secondary shunt voltage limiter,B1,4
4259,6400720,,6400720,B1,2002-06-04,"A method is provided for transporting variable length packets such as IP packets and fixed length packets of length N, such as MPEG video packets, in standard digital transmission frames such as DS-3 frames. Each frame comprises a plurality P of sections having a fixed length M which is greater than N. A fixed length trailer is added to each of the variable length packets. Each variable length packet with the added trailer is segmented into an integer number of segmented packets of length N. Padding bits are added if necessary to provide the integer number of segmented packets. A header and trailer are added to each of the segmented packets and fixed length packets to expand them into an expanded packet length M. P of the expanded packets are combined into ",Method for transporting variable length and fixed length packets in a standard digital transmission frame,B1,12
4260,6402010,,6402010,B1,2002-06-11,,Method and plant for the rolling of a continuous billet fed from a billet-heating furnace set upstream of a roll train,B1,5
4261,6404743,,6404743,B1,2002-06-11,"An enhanced Simple Network Management Protocol (SNMP) management system for telecommunications networks which efficiently provides many of the sophisticated management techniques enabled by Open Systems Interconnection (OSI), Common Management Information Protocol (CMIP) and Telecommunications Management Network (TMN) protocols, while maintaining the simplicity of SNMP. The enhanced SNMP defines a management state of each SNMP agent, define events which are to be reported from the agent to the management station, and provides a log for recording particular events and associated agent data vales when the events occur. The enhanced SNMP also provides the capability for an alarm, state change, and value change notification to be communicated from the SNMP agen",Enhanced simple network management protocol (SNMP) for network and systems management,B1,60
4262,6404811,,6404811,B1,2002-06-11,"An interactive multimedia audio/video communications system uses a lower data rate, non-deterministic graphics/command network having a plurality of desktop viewing stations and a network server. A separate, higher data rate, deterministic audio/video network is coupled to the plurality of desktop viewing stations using appropriate resources, such as an audio/video routing switcher and a professional disk recorder. A database contains a telephone directory so that when a user at one of the plurality of stations desires to communicate with another station, the user selects a telephone number and the server from the database determines the appropriate resources required to complete the connection. The server configures the necessary hardware via the graphics/",Interactive multimedia system,B1,4
4263,6411946,,6411946,B1,2002-06-25,"Neural computing techniques are used to optimize route selection in a communication network, such as an ATM network. Output measurements of the network are used to provide optimal routing selection and traffic management. Specifically, link data traffic is monitored in the network to obtain traffic history data. An autoregressive backpropagation neural network is trained using the traffic history data to obtain respective predicted traffic profiles for the links. Particular links are then selected for carrying data based on the predicted traffic profiles. A cost function, limits on network parameters such as link cost and cell rate, and other quality of service factors are also considered in selecting the optimal route.",Route optimization and traffic management in an ATM network using neural computing,B1,40
4264,6418149,,6418149,B1,2002-07-09,"The present invention provides a system and method for using existing wiring or cabling in a residence or other customer premises both (a) to transmit network telecommunications to a gateway or similar device for processing, and (b) to distribute processed signals from the device to video, telephony and data receivers. The invention enables and facilitates the receipt by telephone company subscribers of high-speed digital telecommunications over twisted-wire pair cabling historically installed and used for voice telephone service. In an embodiment, the system of the present invention comprises a bidirectional transmission facility, a first diplexer, and a second diplexer; the first diplexer receives network signals and transmits them or passes them on, usin",Bi-directional premises wiring system and method,B1,28
4265,6421007,,6421007,B1,2002-07-16,,Method and apparatus for determining a direction of arrival of a signal,B1,14
4266,6421347,,6421347,B1,2002-07-16,,Capability addressable network and method therefor,B1,12
4267,6423434,,6423434,B1,2002-07-23,,Method and apparatus for managing fuel cell performance,B1,28
4268,6424637,,6424637,B1,2002-07-23,"A method for universal mobile telephone service synchronization by a mobile station operating in a GSM dedicated mode in a wireless communication system including a mobile station sending voice signals to and receiving voice signals from a base station. A voice activity detector transmits control information indicating detection of voice activity at the mobile station, and an equalizer identifies and processes a training sequence and transmitting corresponding information for the training sequence. A physical layer interface determines whether the mobile station is utilizing discontinuous transmission mode, based on the control information from the voice activity detector, and determines whether the based station is utilizing discontinuous transmission mode",Method for synchronizing a mobile station to UMTS while operating in GSM dedicated mode,B1,24
4269,6424713,,6424713,B1,2002-07-23,"A cryptographic key is provided for cryptographically processing information. A first key is generated according to a key generator scheme. A key space of the first key is reduced in accordance with a key space reduction scheme. The reduced key space is distributed over a larger key space in accordance with a one-way key space distribution function to provide the cryptographic key. The cryptographic key has an associated first work factor for a person without knowledge of the key space distribution function, and an associated second work factor which is less than the first work factor for a person with knowledge of the key space distribution function. Information is cryptographically processed using the cryptographic key, and a new key is generated at a rat",Cryptographic system with concealed work factor,B1,28
4270,6426158,,6426158,B1,2002-07-30,,Method of diluting hydrogen gas exhausted from a fuel cell,B1,8
4271,6429808,,6429808,B1,2002-08-06,"A cellular network protocol which maintains the reliability of assisted GPS based positioning is taught. An Integrity Monitor (IM) informs mobile stations, their users, or networks of measurement quality and it warns them of failing and failed GPS satellites by isolating them from the effects of these failures. Whenever an unhealthy satellite is detected, its corresponding assistance data will be excluded for delivery or for position determination. In other words, there are two specific aspects to the Integrity Monitor (IM). For DGPS users, it predicts the reliability or quality of the DGPS corrections. For all users, it isolats the mobile position calculation from the effects of GPS satellite failures. The UDRE parameter, nominally output by a reference DG",Method and apparatus for assisted GPS integrity maintenance,B1,21
4272,6430405,,6430405,B1,2002-08-06,,Method for retrieval of stored telephone numbers in a radio communication device,B1,11
4273,6434366,,6434366,B1,2002-08-13,"A transmitter uses adaptive array weights to modify a gain and a phase of a communication signal to produce a plurality of element communication signals coupled to antenna elements in an adaptive array antenna. The communication signal is transmitted along with an element pilot signal that is coupled to one of the elements in the adaptive array antenna. In a receiver, the communication signal is received, and the element pilot signal is received. Thereafter, the adaptive array weights used at the transmitter are estimated in response to comparing characteristics of the received element pilot signal to characteristics of the received communication signal.",Method and system for estimating adaptive array weights used to transmit a signal to a receiver in a wireless communication system,B1,20
4274,6434381,,6434381,B1,2002-08-13,,Method and apparatus in a wireless communication system for retrieving local information and services,B1,6
4275,6438114,,6438114,B1,2002-08-20,"A communication system for exchanging session initiation protocol signaling messages between a user host associated with a wireless communication device, and a remote user host, through a network, and method therefor. A multiplexer module positioned within the wireless communication device multiplexes call control data, session initiation protocol commands, and packet data setup and status transmitted between the wireless communication device and the network. A control module located in the multiplexer determines whether a packet associated control channel has been set up, and, in response to the packet associated control channel not being set up, the multiplexer module utilizes a slow dedicated control channel for transmitting signaling associated with req",Method and apparatus for enabling multimedia calls using session initiation protocol,B1,23
4276,6438381,,6438381,B1,2002-08-20,"A method of making a geographic location determination via a cellular telephone in signal communication with a base station. The mobile station first attempts to detect a position location signal. Upon determining that the position location signal is insufficient to use in a position location calculation, the mobile station deactivates at least a portion of a receiver. The mobile station receives a cellular communication signal and measures a signal quality of the cellular communication signal. Responsive to the signal quality improving by a predetermined amount, the mobile station reactivates the receiver portion and re-attempts to detect the position location signal.",Method and apparatus for location determination of a cellular telephone,B1,23
4277,6438519,,6438519,B1,2002-08-20,Method and apparatus rejecting out-of-class inputs for pattern classification including a list of patterns with at least one in-context pattern and a rank tolerance. An input pattern is used to generate a classifier score for each pattern in the list and the classifier scores are ranked in decreasing order. The highest ranking score for an in-context pattern is determined and if the highest ranking score is 1 the in-context pattern is selected. If the highest ranking score is not 1 it is compared to the rank tolerance. When the highest ranking score is less than the rank tolerance the in-context pattern is selected and when the highest ranking score is greater than the rank tolerance the in-context pattern is rejected. Cohorts of the highest ranking pattern,Apparatus and method for rejecting out-of-class inputs for pattern classification,B1,21
4278,6441754,,6441754,B1,2002-08-27,"The present invention provides a transcoding architecture and a consumer set-top box with storage capability that is based on the transcoding architecture and capable of operating efficiently in an all-digital environment. In a preferred embodiment, a digital-VIDEO DEVICE employs an MPEG-2 compliant transcoder that includes a simplified cascaded decoder and encoder, and is capable of performing determinable bitrate re-encoding without conducting motion estimation. During recording, the decoder receives and processes a compressed source bitstream, producing a decoded bitstream that includes reconstructed video and preserved motion vectors. The encoder &ldquo;re-encodes&rdquo; the decoded bitstream using the preserved motion vectors and performs any applicabl",Apparatus and methods for transcoder-based adaptive quantization,B1,25
4279,6441786,,6441786,B1,2002-08-27,,Adaptive antenna array and method for control thereof,B1,19
4280,6442216,,6442216,B1,2002-08-27,,Digital demodulator using boxcar filters and boxcar filter sections,B1,13
4281,6443340,,6443340,B1,2002-09-03,"A cellular telephone holster includes a holster section formed to accept a cellular telephone. A clip portion is rotatably attached to the holster section and formed to have a circular opening with at least one detent along an inner perimeter of the opening. A spring system is coupled to the holster section and includes a substantially incompressible piston and a compressible material separate from and coupled to the substantially incompressible piston. The circular opening is sized to fit around the spring system. The holster section is formed to have at least one protrusion, and the substantially incompressible piston and the compressible material are insertable against the protrusion, whereby the at least one protrusion contributes to holding the substan",Spring system for cellular telephone holster,B1,22
4282,6444904,,6444904,B1,2002-09-03,,Orthogonal assembly latch,B1,20
4283,6449305,,6449305,B1,2002-09-10,,Method and apparatus for performing handoff in a spread-spectrum communication system,B1,16
4284,6453470,,6453470,B1,2002-09-17,"A method and apparatus for detecting a hardware configuration in a digital terminal, and, in response, selecting a corresponding executable software path for initializing the hardware. All terminals in a digital communication network, such as a television network, are provided with a single common set-top firmware/software object that contains all software components required to run on all hardware platforms. The total amount of software needed at the terminals is reduced over prior art schemes since the common software object includes software that is common to the different hardware component types only once, instead of providing a different object for each hardware type which results in duplication of the common software. The software from the software o",Dynamic detection of hardware configuration in a digital terminal,B1,16
4285,6459686,,6459686,B1,2002-10-01,,Multichannel selective call receiver,B1,21
4286,6459892,,6459892,B2,2002-10-01,,Method for processing chat messages in a wireless chat device,B2,8
4287,6459894,,6459894,B1,2002-10-01,,Method and apparatus for assisting a user to find a communication resource of sufficient capacity,B1,18
4288,6463382,,6463382,B1,2002-10-08,,Method of optimizing traffic content,B1,22
4289,6463534,,6463534,B1,2002-10-08,,Secure wireless electronic-commerce system with wireless network domain,B1,19
4290,6466126,,6466126,B2,2002-10-15,,Portable data device efficiently utilizing its available power and method thereof,B2,19
4291,6466611,,6466611,B1,2002-10-15,A method for multi-user detection in a CDMA communication system using a finite-impulse-response matrix filter includes a first step of inputting a received sequence of multi-user data from a channel of the communication system. A next step includes truncating a block convolution matrix representing an infinite-impulse-response matrix filter so as to provide a finite-impulse-response matrix filter equalizer by using a system matrix with smaller number of columns than the frame length. A next step includes operating on the received sequence of multi-user data with the finite-impulse-response filter so as to provide an estimate of user data for any particular user.,Multi-user detection using a finite-impulse-response matrix filter,B1,13
4292,6476776,,6476776,B1,2002-11-05,,Satellite adaptive antenna system,B1,24
4293,6477160,,6477160,B2,2002-11-05,,Communication device having proximity controlled transmission,B2,18
4294,6477253,,6477253,B1,2002-11-05,"A method and device for scrambling video signals for broadcast in a proprietary television system includes modifying the vertical or horizontal synchronization pulses of the video signal to prevent unauthorized viewers from properly displaying the programming content. Preferably, the vertical sync pulses are removed from the signal prior to broadcast and replaced with horizontal sync pulses. A descrambler used with the receiving television uses the manner in which the false horizontal sync pulses were inserted into the video signal to recreate a sufficient approximation of the vertical sync pulses.",Method and apparatus for television signal scrambling using vertical sync replacement,B1,15
4295,6483851,,6483851,B1,2002-11-19,A service provider node has an active network daemon running on it. Users control an adaptive pipeline via the active network capability of the service provider node by sending coded instructions to the service provider node. An adaptive pipeline is constructed within the service provider node according to control parameters contained in the coded instructions sent to it by a user. The adaptive pipeline includes a decode and an encode stage with zero or more intermediate filtering stages. The number and type of intermediate stages is determined by the values of the specified flow parameters.,System for network transcoding of multimedia data flow,B1,9
4296,6487181,,6487181,B1,2002-11-26,"A communication device employs a method and apparatus for transmitting and receiving information in a time slot. When transmitting, the communication device generates user information symbols and positions the symbols in a first portion of the time slot. The first portion of the time slot occupies less time than the time slot. The communication device then transmits the user information symbols during the first portion of the time slot only. When receiving, a communication device decodes and then encodes a received time slot, presuming the received time slot is not a truncated time slot. The communication device determines an error metric for the encoded time slot and, based on the error metric, determines whether the encoded time slot is a truncated time s",Method and apparatus for transmitting and receiving information in a time slot,B1,15
4297,6487252,,6487252,B1,2002-11-26,An orthogonal frequency division multiplexed wideband communication system provides improved time and frequency synchronization by inserting an unevenly spaced pilot sequence within the constellation data. A receive correlates the received data using the unevenly spaced pilot sequence. The pilot sequence is generated with a maximum length pseudo random noise code and inserted into frequency bins having prime numbers.,Wireless communication system and method for synchronization,B1,19
4298,6487407,,6487407,B2,2002-11-26,"A method of and register for obtaining information required to contact a communications unit is disclosed. The method includes: accessing a accessor location register, containing uniform resource names (URNs) cross referenced to uniform resource locators (URLs), to determine whether a URL corresponding to a URN for the communication unit is available; when the URL is available; initiating, using the URL, a first contact attempt with the communications unit; and contacting, using the URN, a home location register to validate the URL; and when the URL is not available; contacting, using the URN, the home location register to obtain the URL and then, using the URL, initiating a second contact attempt with the communications unit.",Register for and method of providing contact information for a communications unit identified by a uniform resource name,B2,20
4299,6493388,,6493388,B1,2002-12-10,"A system for rate control and buffer management during coding of multiple variable bit rate digital video programs over a constant bit rate channel. The system is suitable for use in a hierarchical bit allocation scheme that includes a super group of pictures (GOP) level, a super frame level, and a frame level. For each super GOP with a length N frames, for each video program, the transmission rate for the current frame is set according to an average number of compressed bits for at least N previous frames, including a frame starting at N&prime;&plus;N&minus;1 frames before the current frame, a frame ending at N&prime; frames before the current frame, and intermediate frames therebetween. N&prime; is a decoding delay of a modeled decoder that receives a res",Rate control and buffer protection for variable bit rate video programs over a constant rate channel,B1,24
4300,6493559,,6493559,B1,2002-12-10,"An unacknowledged, reliable short message service cell broadcast message reception protocol method to enable short message service cell broadcast messages to be constructed from the fragments of the multiple repetitions of the cell broadcast service messages which are repeated on the cell broadcast channel. When a new message block, corresponding to a recognized type of cell broadcast service message, is geographically coherent with existing partially received data or contains message components previously received, and is temporally coherent with previously received message blocks, the new message block is inserted within a received message structure. If the received message structure is complete and correctly received, the complete message is assembled an",Method for receiving SMSCB messages during GPRS/EDGE data transfer mode,B1,12
4301,6501737,,6501737,B1,2002-12-31,"To address the need for a method to determine an optimal quantity of channel resources to reserve for data services in communication systems that support both data and voice services, the present invention provides two methods. The methods determine a minimum quantity of voice channel resources that are required to provide an acceptable voice quality of service. The methods also determine an additional quantity of data channel resources needed to provide data services. The methods then determine whether encroachment by the voice services onto the data channel resources requires that a number of the data channel resources be reserved for data services exclusively. Finally, if data channel resources need to be reserved, the methods determine a minimum number ",Method for determining a quantity of channel resources to reserve for data services in a communication system,B1,19
4302,6512776,,6512776,B1,2003-01-28,,Method and apparatus for transparently multicasting identical data streams originating from different or common sources,B1,22
4303,6519279,,6519279,B1,2003-02-11,,"Transceiver circuitry, portable communication device and method for performing radio communication",B1,14
4304,6522352,,6522352,B1,2003-02-18,,"Self-contained wireless camera device, wireless camera system and method",B1,26
4305,6529488,,6529488,B1,2003-03-04,,Multiple frequency allocation radio frequency device and method,B1,36
4306,6530056,,6530056,B1,2003-03-04,"In a network utilizing a transmitting peer channel and a receiving peer channel, each channel having a channel gatekeeper, to transport a plurality of types of data packets each having a different priority and requesting an acknowledgment following the transmission of the data packets, a method for dynamically setting the retransmission timer value is disclosed. The method comprises the steps of waiting for the end of a channel burst for a user on the second channel, determining whether the user is requesting an acknowledgment, and determining the retransmission timer value using previous channel request statistics combined with current known gatekeeper information.",Method for setting a timer based on previous channel request statistics,B1,8
4307,6535127,,6535127,B1,2003-03-18,An integrated electronic apparatus includes a personal electronic device other than a personal alarm. A personal alarm is integrated with the personal electronic device. A battery is electrically coupled to the personal electronic device and the personal alarm so as to provide electric power to both the personal electronic device and the personal alarm.,Panic alert for cellular telephone,B1,4
4308,6539344,,6539344,B1,2003-03-25,,Method and apparatus for extracting parameters for an electrical structure,B1,13
4309,6546101,,6546101,B1,2003-04-08,,Communication device having illuminated audio indicator,B1,4
4310,6553060,,6553060,B2,2003-04-22,,Method and apparatus for dynamic spectrum allocation,B2,5
4311,6556616,,6556616,B2,2003-04-29,,Data terminal and coding method for increased packet reliability in a frequency hopping system,B2,13
4312,6556817,,6556817,B1,2003-04-29,,Method and apparatus for selectively communicating in a wireless communication system based on varying time incremental costs of communication,B1,17
4313,6564043,,6564043,B2,2003-05-13,,Method and arrangement for linearizing a radio receiver,B2,24
4314,6570362,,6570362,B1,2003-05-27,Battery life and cooling are improved in an electronic device. A thermoelectric module and phase change material module are placed near a heat source in an electronic device. The thermoelectric module and phase change material module insulate a surface to be cooled on the electronic device. The thermoelectric module generates an electrical current in response to a temperature differential at opposite surfaces on the thermoelectric module. The phase change material module enhances or limits the temperature differential seen at the thermoelectric module. The electrical current generated by the thermoelectric module is used to charge a battery of the electronic device.,Portable electronic device with enhanced battery life and cooling,B1,19
4315,6570509,,6570509,B2,2003-05-27,"In a data transmitter having a data encoder, an encoder mode is detected. Thereafter, an excluded codeword output by the encoder operating in the encoder mode is identified. Next, a selected bit in the excluded codeword caused to have a predetermined value to produce a non-excluded codeword. Finally, the excluded codeword is substituted with the non-excluded codeword, wherein the non-excluded codeword is selected to mitigate effects of a decoding error in a receiver associated with the excluded codeword.",Method and system for encoding to mitigate decoding errors in a receiver,B2,20
4316,6570856,,6570856,B1,2003-05-27,,Method of handoff between base stations in a wireless communications system,B1,4
4317,6570969,,6570969,B1,2003-05-27,"A method of creating a call usage record is provided. An input signal is received. A call usage record is created in response to the received input signal. An event jacket is created. The event jacket is associated with the call usage record. A command to place a call is received. A confirmation signal is received after the call has been placed. Finally, a call leg jacket is created. The call leg jacket includes at least one record. The at least one record includes information relating to the call.",System and method for creating a call usage record,B1,17
4318,6571091,,6571091,B1,2003-05-27,,Power control method and apparatus suitable for use in a radio communication device,B1,20
4319,6577354,,6577354,B2,2003-06-10,,Method and system for broadcasting digital audio and video to an analog wireless device,B2,28
4320,6580754,,6580754,B1,2003-06-17,,Video compression for multicast environments using spatial scalability and simulcast coding,B1,40
4321,6583765,,6583765,B1,2003-06-24,"A slot antenna has independent antenna elements. A multilayer dielectric substrate has a conductive layer. A pair of coplanar elongated slots is formed in the conductive layer and configured in a substantially collinear fashion with one another. A pair of transmission lines of conductive traces is formed on the multilayer dielectric substrate coupled to a respective slot. Preferably the pair of slots is notches configured in directions opposing one another. In a further aspect of the invention an additional slot is formed in the conductive layer between the pair of the slots and an additional transmission line of a conductive trace is formed on the multilayer dielectric substrate and coupled thereto. For polarization diversity, the another slot can be confi",Slot antenna having independent antenna elements and associated circuitry,B1,15
4322,6584825,,6584825,B2,2003-07-01,,Method and apparatus for determining the amount of hydrogen in a vessel,B2,24
4323,6587127,,6587127,B1,2003-07-01,,Content player method and server with user profile,B1,20
4324,6588674,,6588674,B2,2003-07-08,,Memory management method and smartcard employing same,B2,11
4325,6590610,,6590610,B2,2003-07-08,"A double sampling time-integrating pixel sensor having a photo-detector, a capacitor, a comparator and two pixel data buffers. In operation, the photo-current from the photo-detector charges the capacitor and produces a photo-voltage. The photo-voltage sensed by the capacitor and a first reference voltage are compared by the comparator. When the photo-voltage exceeds the first reference voltage, a first global counter value is latched into the first pixel data buffer. When the photo-voltage exceeds a second reference voltage, a second global counter value is latched into the second pixel data buffer. The optical power falling on the photo-detector is determined from the difference between the second and first counter values. An array of sensors is incorpora",Digital double sampling in time integrating pixel sensors,B2,38
4326,6600662,,6600662,B1,2003-07-29,,Light guide for a foldable electronic device,B1,18
4327,6603406,,6603406,B2,2003-08-05,,Method and apparatus for detecting and responding to an absence of journey-related information,B2,40
4328,6606083,,6606083,B1,2003-08-12,"An integrated antenna and input device is provided that includes an antenna for transmitting and/or receiving electronic signals, and strain sensing elements coupled to the antenna. The strain sensing elements detect directional movement of the antenna. Additionally, an electronic communication device is provided. The device includes a graphical display, a control circuit, an antenna, and at least one sensor. The control circuit displays information on the graphical display, and the antenna transmits and/or receives electronic signals. The sensor is coupled to the antenna and the control circuit, and relays directional movement of the antenna to the control circuit to navigate the displayed information or select specific functions of the communication devic",Integrated antenna and input device,B1,16
4329,6615267,,6615267,B1,2003-09-02,,System and method for delivery of information over narrow-band communications links,B1,3
4330,6618365,,6618365,B1,2003-09-09,"An apparatus and method to reduce uplink compressed mode monitoring in a communication device includes a first step of monitoring a neighboring channel and measuring a channel signal strength. An desense of the monitoring receiver is estimated to determine a threshold, which is compared to the signal strength. If the signal strength is less than the threshold, a new neighboring channel is monitored to see if the signal strength changes. If not, the measured signal is probably interference. In this case, the communication device can request uplink compressed mode to get an accurate signal strength measurement. Only under these condition are uplink compressed mode called for, instead of full time compressed mode, thereby maintaining data capacity.",Method and apparatus to reduce uplink compressed mode monitoring in a communication device,B1,20
4331,6622278,,6622278,B1,2003-09-16,"A wireless communication system includes a transmitting device having a formatting circuit. The formatting circuit for constructing a frame, the frame including frame header, frame CRC, and a message slot. The message slot having a predetermined length for carrying signaling message, the signaling message including a message header having the message length, a message body and a message CRC, the message body and message CRC being repeated to fill the message slot, a partial copy being copied into the message slot if the slot is not full and a full copy of the message body and message CRC will not fit. A receiving device includes a format circuit coupled to the decoder for outputting a message from the decoded frame, the format circuit to check the frame CRC",Method and apparatus for formatting a message in a wireless communication system,B1,18
4332,6623945,,6623945,B1,2003-09-23,"Efficient cell lysis in small samples, i.e., samples less than one milliliter, is achieved by exposing the sample to microwave radiation in the frequency range of 18 to 26 GHz. The sample containing cells is supported in a wave-guide cavity, and a microwave source provides microwave radiation to the input port of the wave-guide cavity. A computer controls the frequency and source power level of the microwave radiation produced by the microwave source. The computer also monitors the input power level of the microwave radiation at the input port by means of an input power measuring instrument, the output power level at the output port by means of an output power measuring instrument, and the temperature of the sample by means of a thermocouple. In this way, t",System and method for microwave cell lysing of small samples,B1,9
4333,6624742,,6624742,B1,2003-09-23,"An intelligent real estate system including an intelligent real estate sign having embedded processing functionality and a wireless communication device capable of receiving wireless electronic queries and programming instructions and for communicating with local and remote information sources about a real estate property and with controlling agents for reporting status. Further included is an electronic lock box controlling access to the real estate property and having an embedded wireless communication device capable of receiving messages and control signals from the real estate sign and from a property owner/occupant and/or real estate agents for reporting status. An earth battery may also be included, at least partially contained within the real estate ",Wireless intelligent real estate sign and electronic lock box,B1,24
4334,6625420,,6625420,B1,2003-09-23,"A proxy switch, communication methods, and communication logic for use in a mobile network are described. A proxy switch is deployed between a base station subsystem and a mobile station center. It receives signaling messages and either retransmits them, blocks them, converts them, or siphons them to an alternative network. Besides providing an ability to offload offload mobile traffic it provides a platform for new communication services. A proxy switch includes signaling message handling logic for receiving signaling messages from the MSC and BS in accordance with said mobile signaling protocol. Message transmission logic issues messages to the MSC and BS. A FSN and a BSN are provided for communication with the MSC, and another FSN/BSN pair are provided f",System and method of fault management in a mobile communications network having a proxy switch,B1,5
4335,6625469,,6625469,B1,2003-09-23,,Upper support assembly for a wireless communication device,B1,23
4336,6625470,,6625470,B1,2003-09-23,,Transmitter,B1,10
4337,6625474,,6625474,B1,2003-09-23,,Method and apparatus for audio signal based answer call message generation,B1,20
4338,6625503,,6625503,B1,2003-09-23,"A method of setting user control preferences where a personal communication device communicates user control preferences to a control device. The control device controls the controllable attributes of a location in accordance with the user control preferences. In addition, general control preferences can be communicated to the control device followed by manual adjustment of the controllable attributes where the adjusted controllable attributes are communicated to the personal communication device and stored therein.",Personal preference information communication method and apparatus,B1,29
4339,6625621,,6625621,B2,2003-09-23,"A sync server responds to messages from a client to synchronize data between a client dataset and a reference dataset. Various messages may be received from the client, including changes to the client dataset, requests for confirmation of received changes, or requests for changes to the reference dataset. When the server receives client changes, the server reads record ID&apos;s from the messages, writes the ID&apos;s into a change ID list, and places the changes into a queue for processing. When the server receives a request for confirmation of changes, the server uses the change ID list to confirm receipt of changes, including changes that have not yet been processed. If the server receives a message that requires that the reference dataset be up-to-date,",System and methods for a fast and scalable synchronization server,B2,10
4340,6625810,,6625810,B1,2003-09-23,"Interactive program guide (IPG) data is delivered to a receiver from which a program guide can be retrieved. The IPG data includes schedule-data for each of a plurality of time slots, description-data for each of the plurality of time slots, and non-time-sensitive foundation data. The IPG data is delivered by the steps of: (a) delivering a plurality of segments of foundation data having a predetermined closed-loop order; (b) delivering the schedule-data segments for a first time slot; (c) delivering the description-data segments for a first time slot; (d) delivering the schedule-data segments and the description-data segments for each of the remaining time slots; (e) subsequent to the delivery of the first schedule-data segment for each time slot, during a ",Delivery of interactive program guide data,B1,15
4341,6633653,,6633653,B1,2003-10-14,A tamper detection method for digital images includes: providing a digitally watermarked image; digitally processing at least some watermarked parts of the image to obtain confidence values; and using the confidence values to provide an indication as to the likelihood that the image has been tampered with.,Watermarked digital images,B1,4
